 - 0.	 - 0.	
733	1402.0	
734	1440.0	
735	1435.0	
736	1431.0	
737	1391.0	
738	1425.0	
739	1382.0	
740	1413.0	
741	1439.0	
742	1434.0	
743	1450.0	
744	1439.0	
745	1415.0	
746	1435.0	
747	1437.0	
748	1447.0	
749	1419.0	
750	1443.0	
751	1437.0	
752	1466.0	
753	1460.0	
754	1427.0	
755	1463.0	
756	1452.0	
757	1491.0	
758	1480.0	
759	1479.0	
760	1468.0	
761	1500.0	
762	1479.0	
763	1454.0	
764	1434.0	
765	1490.0	
766	1506.0	
767	1490.0	
768	1498.0	
769	1470.0	
770	1476.0	
771	1493.0	
772	1492.0	
773	1487.0	
774	1479.0	
775	1502.0	
776	1493.0	
777	1476.0	
778	1473.0	
779	1467.0	
780	1456.0	
781	1441.0	
782	1464.0	
783	1459.0	
784	1414.0	
785	1471.0	
786	1441.0	
787	1436.0	
788	1410.0	
789	1426.0	
790	1439.0	
791	1413.0	
792	1412.0	
793	1415.0	
794	1364.0	
795	1387.0	
796	1399.0	
797	1362.0	
798	1377.0	
799	1353.0	
800	1350.0	
801	1331.0	
802	1346.0	
803	1310.0	
804	1295.0	
805	1301.0	
806	1279.0	
807	1268.0	
808	1284.0	
809	1278.0	
810	1271.0	
811	1284.0	
812	1274.0	
813	1264.0	
814	1256.0	
815	1255.0	
816	1263.0	
817	1266.0	
818	1260.0	
819	1261.0	
820	1277.0	
821	1284.0	
822	1313.0	
823	1310.0	
824	1302.0	
825	1318.0	
826	1317.0	
827	1316.0	
828	1342.0	
829	1320.0	
830	1347.0	
831	1355.0	
832	1350.0	
833	1333.0	
834	1394.0	
835	1380.0	
836	1417.0	
837	1423.0	
838	1447.0	
839	1402.0	
840	1425.0	
841	1413.0	
842	1393.0	
843	1397.0	
844	1416.0	
845	1399.0	
846	1386.0	
847	1387.0	
848	1368.0	
849	1361.0	
850	1366.0	
851	1360.0	
852	1357.0	
853	1330.0	
854	1316.0	
855	1341.0	
856	1346.0	
857	1387.0	
858	1347.0	
859	1387.0	
860	1349.0	
861	1406.0	
862	1400.0	
863	1419.0	
864	1429.0	
865	1451.0	
866	1448.0	
867	1459.0	
868	1483.0	
869	1510.0	
870	1530.0	
871	1539.0	
872	1550.0	
873	1581.0	
874	1573.0	
875	1609.0	
876	1651.0	
877	1643.0	
878	1669.0	
879	1727.0	
880	1732.0	
881	1741.0	
882	1810.0	
883	1816.0	
884	1823.0	
885	1886.0	
886	1886.0	
887	1909.0	
888	1928.0	
889	1989.0	
890	1990.0	
891	2073.0	
892	2081.0	
893	2146.0	
894	2157.0	
895	2224.0	
896	2281.0	
897	2262.0	
898	2376.0	
899	2431.0	
900	2482.0	
901	2628.0	
902	2661.0	
903	2709.0	
904	2774.0	
905	2817.0	
906	2854.0	
907	2864.0	
908	2896.0	
909	2903.0	
910	2892.0	
911	2919.0	
912	2928.0	
913	2854.0	
914	2983.0	
915	2940.0	
916	2965.0	
917	3042.0	
918	3026.0	
919	2999.0	
920	3078.0	
921	3105.0	
922	3185.0	
923	3201.0	
924	3322.0	
925	3357.0	
926	3414.0	
927	3492.0	
928	3617.0	
929	3781.0	
930	3912.0	
931	4049.0	
932	4284.0	
933	4537.0	
934	4843.0	
935	5302.0	
936	5727.0	
937	6158.0	
938	6857.0	
939	7600.0	
940	8667.0	
941	9736.0	
942	11162.0	
943	12592.0	
944	14516.0	
945	16024.0	
946	17366.0	
947	17613.0	
948	16995.0	
949	15296.0	
950	13629.0	
951	12416.0	
952	11494.0	
953	10885.0	
954	10336.0	
955	10058.0	
956	9920.0	
957	10194.0	
958	10482.0	
959	10406.0	
960	10200.0	
961	9415.0	
962	8587.0	
963	7596.0	
964	6915.0	
965	6231.0	
966	5778.0	
967	5260.0	
968	4787.0	
969	4165.0	
970	3720.0	
971	3391.0	
972	2914.0	
973	2640.0	
974	2408.0	
975	2145.0	
976	1934.0	
977	1782.0	
978	1628.0	
979	1503.0	
980	1420.0	
981	1313.0	
982	1277.0	
983	1198.0	
984	1172.0	
985	1114.0	
986	1104.0	
987	1090.0	
988	1056.0	
989	1032.0	
990	1017.0	
991	998.0	
992	994.0	
993	982.0	
994	957.0	
995	952.0	
996	940.0	
997	940.0	
998	930.0	
999	919.0	
1000	914.0	
1001	919.0	
1002	885.0	
1003	912.0	
1004	898.0	
1005	914.0	
1006	897.0	
1007	897.0	
1008	914.0	
1009	886.0	
1010	906.0	
1011	893.0	
1012	908.0	
1013	919.0	
1014	880.0	
1015	889.0	
1016	895.0	
1017	884.0	
1018	894.0	
1019	885.0	
1020	887.0	
1021	864.0	
1022	884.0	
1023	868.0	
